3343,2,4,2017,45,9,7.03214,2,[],"['2001', '2040', '2011', '2686']",['1022'],"The Story
You’ve finally found a place to call home! There’s a safe space for the nest and plenty of cheese lying around. There are just two problems, you aren’t the only mouse here and, worse yet, a bunch of cats are roaming about. But it’s dinnertime and nothing’s going to stop you from getting that cheese!

Objective
Be crafty, strategic, and fast! You’ll need to split your time between progress and sabotage as you and the other mice race to be the first to return TWO cheeses to the nest.

"
3344,3,6,2017,45,14,7.21558,2.381,['22839'],"['2686', '2009', '2015']",['1002'],"In the time of King Arthur, knights displayed their skill and prowess at tournaments held throughout the land.

In Tournament at Camelot, you play as a legendary character who is battling opponents with weapon cards: arrows, swords, deception, sorcery, and even alchemy. The more you injure your opponents, the better you fare in the tournament. However, even the most injured characters can make a complete comeback with the grace of Godsend cards and the aid of their special companions.

This trick-taking game ends when one opponent has been injured to the point of death. The player with the most health is then declared the tournament victor!

—description from the publisher

"
3347,1,7,2014,30,9,6.65706,2.1366,"['10634', '28732']","['2023', '2661', '2015']","['1089', '1010', '1046']","You and your fellow samurai companions are the only standing obstacle between one frightened village and a full horde of blood-thirsty villains. The fight seems unfair as the seven of you might not seem to measure up to the dozens of enemies who want to slice you to pieces — but this comparison doesn't take into account your strong combat skills and an efficient team spirit that binds your samurai squad enough to face the threat. Above all else, when everything seems desperate and lost, your enemies will discover that inside each of you lies a true beast, a warrior spirit ready to unleash its full power!

Samurai Spirit is a co-operative game in which each player is a fierce samurai defending a village surrounded by a horde of bandits. The game plays out over three turns during which each player takes turns drawing bandit cards, then choosing whether they want to fight the bandit, defend the village, or let the bandit pass in order to help the other samurai.

The challenge of the game consists of balancing your choices: Should you fight each enemy to quickly reach your beast capacities, while also coming closer to the death and risking further loss by not defending the village sufficiently? Should you mainly defend or help the other samurai, taking the risk of remaining human too long and therefore weaker, when you know that weakness will be a major problem when facing the lieutenant and the villain bosses? Each enemy presents a tough choice to you, your team, and ultimately the whole village! Each turn ends with farms and fences being destroyed, and since those aren't unlimited, you must do what's necessary to end the game with at least one undamaged farm and enough farmers to tend it. Do you have what it takes to stand against evil and become a true hero?

Fight with courage, smartly assist your teammates, defend the poor villagers, turn into a savage beast, and wreak havoc on the enemy lines — all of this is up to you! Ultimately it would be your honor to chose to die in a ultimate sacrifice in order to save the village. All of this is what makes the true samurai spirit!

"
3348,2,4,2019,30,14,6.48802,2,['8374'],"['2012', '2014']",['1002'],"Heck is a tiny bidding game where you bid tiny wooden snake eggs on tiny cards behind tiny DM screens.

Players are SNAKES who win the game by befriending the most CRITTERS (first to 5 critter friends win)

Gameplay:
start the game by choosing 1 of 4 tiny DM screens 
(90's Lan Party, Camping, Cheese Factory, Venice Italy)

Each player gets 3 wooden eggs,  3 critter cards are dealt out for all to see, and you each draw a snake card (a new snake every round) and wager your eggs behind your screen on one or more Snake Attributes (hiss, slither, length, Chomp) to try and out bid for the friend ship of critters.

Alternatively you can place eggs on the Heck space and draw HECK cards which may help or hinder you in a variety of ways.

Main artwork by Alex Cohen of Tiny Snek Comics

"
3349,2,2,2019,20,8,6.88547,1.7143,"['65328', '50195', '65163', '41222', '59705', '61979', '62201', '63122', '62276']","['2072', '2055']",[],"Roll the dice, choose the ones you want, and put them together in pairs to create your dominoes. Domino by domino, fill in your map while entrusting the territories of your kingdom to loyal dignitaries. Gather favors from wizards in order to cast powerful spells that will allow you to rule without having to share.

Kingdomino Duel is a standalone game that preserves the essence of the acclaimed original Kingdomino. In this game, instead of adding dominoes to your kingdom, you will choose two dice to combine into a single ""domino"" that must then be drawn into your kingdom.

—description from the publisher

"
3350,2,4,2016,40,14,7.40329,2.1847,"['25158', '3430', '5141']","['2001', '2023', '2040', '2078', '2004', '2008', '2015']","['1024', '1093']","Beings of ancient evil, known as Old Ones, are threatening to break out of their cosmic prison and awake into the world. Everything you know and love could be destroyed by chaos and madness. Can you and your fellow investigators manage to find and seal every portal in time? Hurry before you lose yourself to insanity.

In Pandemic: Reign of Cthulhu, you'll experience the classic Pandemic gameplay with an horrific twist that'll have you face twelve Old Ones, each threatening the world with their unique powers. As players take on the roles of investigators attempting to seal a series of portals before monsters of unspeakable horror pour into our world there is, of course, a high risk of the investigators losing their own minds.

Instead of curing diseases like in the original Pandemic, players seal portals and shut down cults in the classic New England fictional towns of Arkham, Dunwich, Innsmouth, and Kingsport. Can you and your fellow investigators manage to find and seal every portal in time? Hurry before you lose yourself to insanity and the evil that lurks beneath your feet...

Part of the Pandemic series.

"
3353,1,4,2019,60,14,6.95652,2,[],"['2001', '2023', '2856', '2850', '2015', '2897']","['1022', '1093']","Nemo Rising: Robur the Conqueror is a co-operative board game that follows the new adventures of Captain Nemo and the crew of the Nautilus, as reintroduced by C. Courtney Joyner in his novel, Nemo Rising. The game allows 1-4 players to assume the roles of the protagonists of the series — Captain Nemo, Sara Duncan, Adam Fulmer, or Ulysses S. Grant — as they explore new worlds, overcome dangerous obstacles, and complete challenging missions.

As you and your fellow players work together, you can choose to explore one of two scenarios. The first scenario is the Undersea Grotto, in which you must venture outside the Nautilus to gather supplies while avoiding sea hydras, deep sea scavengers, and the mechanical Kraken. The second scenario is the majestic City in the Sky, in which you must thwart Robur the Conqueror and his army of foot soldiers, war dogs, and steam-powered creations. Special action cards and customized dice allow you to attempt dangerous tasks and overcome powerful enemies in order to save the world.

—description from the publisher

"
3356,2,4,2019,0,14,6.52778,1,['43631'],"['2072', '2040', '2686']","['1002', '1017']","There is no Cold War that is more chilling or isolated than on the untouched surface of Jupiter's moon, Europa. The nations have broken apart and are now in a race to get defenses established on Europa before it is too late. Will you take control of Europa with the largest network of installations, or will you be left in lunar dust?

In Europa Base Alpha, players compete to build the grandest network of moon bases on Europa made up of missile silos, communication towers, global command centers, personnel bunkers, and intergalactic transports. Cards and dice are used to help you build your bases as well as hinder other players. Bases need certain icons rolled, and cards can be played to aid in getting those icons or to hinder an opponent by requiring more icons, having them roll fewer dice, etc.

The player with the most points earned from built moon bases will take control of Europa and win!

Europa Base Alpha includes an ""Invaders"" expansion for more variability!

"
3357,1,4,2019,80,13,7.31402,2.4026,"['66140', '8374', '70948', '59705', '5666']","['2023', '2072', '2819', '2015']","['1022', '1002', '1010']","The Kingdom is in grave danger. Powerful enemies are conspiring to resurrect the vile and powerful Unhallowed that your party has just slain. Now you, the mighty adventurers of the land, must visit these summoning locations and defeat the hordes of creatures behind this evil plot. It falls to four mighty adventurers, each of whom has a unique set of skills, to band together once more to vanquish this evil before the Unhallowed consume the world in darkness.

In Set a Watch, a cooperative game for 1-4 players, you must clear out nine locations to stop the acolytes from breaking the seals holding back the evil Unhallowed. Every round you will visit a new location and pick an adventurer to rest and take camp actions. The rest of the party will take watch and battle a line of monsters trying to make their way into camp using your dice and unique character abilities.  Manipulating the creature line is essential to solving each round’s combat puzzle.  It is a battle to stay alive and keep the campfire burning! Use your wits and skill to fight for the light…or all will perish in the darkness.

"
3358,1,2,2019,45,14,7.69322,1.8033,"['59705', '5666', '8164']","['2080', '2664', '2040', '2871', '2876', '2819', '2686', '2888']","['1019', '1049']","Recreate World War Two in 20 minutes! The perfect wargame for non-wargamers, Blitzkrieg! allows two players to battle across the War’s most iconic theatres, winning key campaigns and building military might.

Players draw army tokens from a bag to determine their starting forces and to replenish their losses. Rather than ‘fighting’ battles with dice or cards, players allocate their military resources to each theatre’s campaigns, winning victory points, further resources, special weapons, and strategic advantages as they play. Refight World War Two several times in one evening!

Includes Solo mode by Dávid Turczi.

—description from the publisher

"
3361,1,4,2019,60,13,7.20903,2,"['8374', '70948', '65120', '5666']","['2023', '2664', '2072', '2004', '2819', '2027']","['1002', '1017', '1010', '1093']","Make your fate! Inspired by character-driven fantasy storytelling, Call to Adventure challenges 1-4 players to create the hero with the greatest destiny by acquiring traits, facing challenges, and overcoming adversaries.

Call to Adventure features a unique ""rune rolling"" system for resolving challenges, a point-based system that encourages storytelling, and over 150 unique cards. Players begin each game with an origin card that provides their backstory as well as two ""starter"" abilities. Each round they may either acquire trait cards from the board or face a challenge. Challenges each have two possible paths a player can choose from. For example, players who encounter the Thieves' Guild may choose to train as a spy, or train as a killer. Each challenge has a difficulty that must be overcome by rolling successes on carved runes. The more a player has of the abilities required to overcome the challenge, the more runes they will be able to cast.

Failed challenges lead players to acquire experience points that may be spent to ""push"" through tougher challenges. But beware, while some negative experiences will help your hero grow, too many tragedies set them on a dark path.

As players' heroes grow in ability and experience, they move on to harder challenges, eventually facing deadly adversaries and acquiring more and more destiny points. The player whose hero has the highest destiny score wins the game.

"
3362,2,5,2000,90,12,6.63063,2.0065,"['22783', '6428', '8278']","['2028', '2035', '2019', '2015']","['1024', '1064']","Now it's up to you to help Buffy and her friends stop the spread of Evil in Sunnydale!  Which villain and his minions will plague the town?  The Master?  The Judge?  The Mayor?  Or Adam?  Each game recreates one of Buffy's four most exciting challenges... use your own strength and skill to outwit them all!  Patrol the board.  Collect cards and gain power.  Roll dice to fight and cast spells.  Finally, rid Sunnydale of Evil to win!  But don't slack... or Evil will slay you first!  Comes with gameboard, pewter Buffy icon, Phases Chart centerpiece, 5 Good Player &amp; 13 Evil Player pawns and stands, 84 Evil, Weapon, Research, Help &amp; Artifact cards, 4 Villain tiles, 4 Good Player cardholders, 1 Evil card stand, 10 dice, 10 life counters.

Same theme and nearly identical name, but a different game from Buffy the Vampire Slayer: The Board Game.

"
3364,2,2,2017,120,17,6.89394,2.24,"['63869', '8374', '46188', '61979', '61207', '65832', '56129']","['2893', '2040', '2028', '2820', '2070', '2020', '2027', '2888']","['1023', '1002', '1039']","Fog of Love is a game for two players. You will create and play two vivid characters who meet, fall in love and face the challenge of making an unusual relationship work.

Playing Fog of Love is like being in a romantic comedy: roller-coaster rides, awkward situations, lots of laughs and plenty of difficult compromises to make.

Much as in a real relationship, goals might be at odds. You can try to change, keep being relentless or even secretly decide to be a Heartbreaker. It’s your choice.

The happily ever after won’t be certain, but whatever way your zigzag romance unfolds, you’ll always end up with a story full of surprises – guaranteed to raise a smile!

"
3365,3,5,2014,60,12,7.37807,2.3929,"['11546', '18979', '59682', '18796']","['2012', '2026', '2902', '2910', '2081', '2909', '2005', '2874']","['1021', '1034']","Irish Gauge — one of three titles in Winsome Games 2014 Essen Set — is played on a map of Ireland and is similar in style to many of the stock-based, cube-rail games released by Winsome Games since 2007.

On each player's turn, they can either place a share of one of five companies up for auction, build track (represented by cubes) in one of these five companies, upgrade a town to a city, or call for dividends. The dividends are paid out to shareholders of certain railroads based on how many cities/towns they connect to and how many shares of this company have been issued. The upgrade and dividend actions also affect game length and the likelihood of further dividends for each company. The game ends when a certain condition is met at the end of a player's turn, and the player with the highest sum of money and stock value at the end of this turn wins.

Irish Gauge is the first title in the Iron Rail series by Capstone Games.

"
3367,2,5,2008,45,8,6.84198,1.8269,"['5607', '59051']","['2011', '2876', '2944', '2002']",['1009'],"They gazed at the large structure of colorful blocks neatly stacked before them. The goal was simple: climb to the highest level possible. Getting there was more challenging than originally thought. Only one climber will make it to the top. Will it be you?

Your goal is to climb to the highest level of the structure. To help with your climb, you may move and rotate blocks. Ladders can be used to climb large distances. Your blocking disk will prevent other players from using a specific block. Use your tools wisely and at the right time to make the best possible moves in your adventure to the top!

"
3369,2,4,2019,90,13,6.6251,2.6,"['8374', '21812']","['2664', '2072', '2661', '2082']","['1017', '1016', '1081']","Shadowrun: Sprawl Ops is a competitive game for 2 to 4 players that can be played in 60 to 90 minutes. In this cyber-punk worker-placement game, each player controls a team of Shadow Runners that they can send on missions, loan to other players (for a fee, of course), and upgrade with new tech and equipment. Missions are resolved by rolling combinations of custom dice. A diverse team of Shadow Runners gives you access to more combinations of dice, and your upgrades add even more dice to your pool. Take on smaller missions to earn creds. Then, put those right back into more experienced runners, and better gear. Once you think you've got what it takes, send your runners out to attempt to collect one final score. If you fail, don't worry, your doc-wagon contracts will keep your runners in the game. The first player to successfully complete the final mission, and collect that last big score wins the game!

"
3370,1,4,2019,90,14,6.80376,2.5,['5666'],"['2023', '2040', '2027', '2015']",['1116'],"In the cooperative game Cowboy Bebop: The Board Game, players work together to complete each character's story arc and win the game, encountering iconic characters and obstacles from the anime series along the way.

"
3371,2,4,2019,20,6,6.73815,1.4615,['13051'],"['2035', '2082']","['1032', '1041']","In Tal der Wikinger (Valley of the Vikings), the annual barrel bowling contest is taking place. Now courage, skill and risk-taking are required so that the players use the ball to knock down the right barrels, and cleverly position their Vikings on the dock. But the player who ventures too far and is first to fall in the water goes away empty-handed. The player who captures the most gold coins wins.

—description from the publisher

"
3372,2,5,2018,20,8,6.40705,1.3333,[],"['2012', '2041', '2040']","['1002', '1010']","Poison brewing? Stubborn donkey pushing? Table flipping? Let the Orc-lympics begin!

In Orc-lympics, players draft a team of orcs, elves, halflings and other fantasy Olympians, each with their own strengths and weaknesses. They then enter these Olympians into a series of seven events. To claim a medal, a player's Olympians must have the highest or second highest total in the appropriate skill. The player who claims the most valuable collection of medals across the seven events wins!

—description from the publisher

"
3373,2,15,2019,10,10,6,0,"['22232', '9798', '47175']","['2023', '2040', '2035', '2020']","['1030', '1037', '1016']","Players are officers aboard the SDF-1 during a Zentraedi attack! After hours of raging battle, the Zentraedi are getting ready for a final assault, the SDF-1’s systems are in ruins, and it’s chaos on the bridge! You will need to band together to fight them off. Report statuses, give commands, and keep the SDF-1 returning fire. Here they come again – BRACE FOR IMPACT!

Robotech: Brace for Impact is a real-time cooperative game that can get a little intense. Players each have a hand of cards representing problems that need to be solved. However, they must work with at least one other crew member to complete their actions. The timer is ticking and players must begin to fix their ship and return fire immediately. At the same time, the Zentraedi player will be using tactics cards from their hand, attacking with their fleet, and trying to take down the SDF-1. Can you survive the final 10 minutes of this intense firefight and save humanity?

—description from the publisher

"
3376,1,4,2019,120,12,8.05043,3.6774,"['8374', '70948', '27646', '5666', '53400']","['2041', '2900', '2819', '2082', '2933']",['1035'],"Paladins of the West Kingdom is set at a turbulent time of West Francia's story, circa 900 AD. Despite recent efforts to develop the city, outlying townships are still under threat from outsiders. Saracens scout the borders, while Vikings plunder wealth and livestock. Even the Byzantines from the east have shown their darker side. As noble men and women, players must gather workers from the city to defend against enemies, build fortifications and spread faith throughout the land. Fortunately you are not alone. In his great wisdom, the King has sent his finest knights to help aid in our efforts. So ready the horses and sharpen the swords. The Paladins are approaching.

The aim of Paladins of the West Kingdom is to be the player with the most victory points (VP) at game's end. Points are gained by building outposts and fortifications, commissioning monks and confronting outsiders. Each round, players will enlist the help of a specific Paladin and gather workers to carry out tasks. As the game progresses, players will slowly increase their faith, strength and influence. Not only will these affect their final score, but they will also determine the significance of their actions. The game is concluded at the end of the seventh round.

—description from the publisher

"
3377,1,4,2019,90,12,7.51731,2.9778,"['24281', '56529']","['2040', '2020', '2897', '2082', '2933']",[],"Expedition to Newdale is the new Oh my Goods! game from renowned designer Alexander Pfister. In this board game adaption of the successful card game, 1 to 4 players from 12 and up compete in different chapters to experience the world of the Longsdale kingdom once again. The story of Expedition to Newdale starts about five years after the events from Oh my Goods! Escape to Canyon Brook, but you don’t need to know the prequels at all. Each chapter of the game lasts about 90 minutes which adds up to around 12 hours of exciting campaign gameplay. And when you found your favorite chapter while playing the campaign, you can always come back and play it again to have even more fun!

At the beginning of the game you have your personal board, a coal mine as your start building and 5 hand cards. Depending on which chapter you are playing, the appropriate game board sits in the middle of the table. Each round is divided into 5 phases which are played in order (or partially parallel, once you become more familiar with the game). In phase 1, a new event is revealed which usually alters the course of play in this round slightly (e. g., by introducing new buildings). Additionally the event card shows a fixed amount of workers which are available this round. An information which is much appreciated, as you have to place your action markers in phase 2. The latter are numbered 1 — 4 which is important for phase 4 and means that you need to plan ahead. But first phase 3: in this phase, more workers are drawn from a bag and get added to the others. This means that productions which would have been impossible before (because workers were missing) are now easily done. Pushing your luck might be beneficial! Phase 4 is the opposite to phase 2. Instead of placing your workers, you resolve their chosen action in order of their numbers. We hope you had a backup plan in place if your desired workers were not drawn in phase 3, because this can trigger an unpleasant chain of events! Not enough workers could mean that a production does not happen, which then means that you might not have enough money to build the building with your second action marker. Oh, and your third marker was planned to directly produce in the newly built building? Well, where there is no building, there’s no place to produce in, right? Clearly: planning ahead, a little luck and good alternatives are the way to success. In Phase 5, all players can either use a free building action or draw new hand cards. The last phase is used to resolve all buildings which do not need workers, e. g., an automatic coal production or a building which offers the conversion of a certain good to victory points. Afterwards the next round starts, of which you play a total of seven. A final scoring at the end of round seven will then show if you win or lose.

"
3378,1,4,2019,45,12,7.01704,2.4444,['51460'],"['2023', '2072', '2882', '2831']","['2650', '1049']","On the stage of the Pacific battle, there was a concrete confrontation that marked a milestone in history, that of the American aircraft carrier USS Yorktown against the Japanese aircraft carrier IJN ShÅhÅ. It is said that it was the first naval battle where the ships never saw each other, and they faced each other launching airplanes to locate their enemy and bomb them.

In the 1-4 player co-operative game 1942 USS Yorktown, you take the role of American pilots who take off from the USS Yorktown to try to locate and sink the ShÅhÅ while you fight against the planes it throws at you. Time will be your main enemy since the whole game will be against the clock and there will be no time to prepare great strategies or for the dreaded ""leader effect"".

—description from the publisher

"
3379,2,2,2019,45,12,7.43231,2.65,"['61979', '51460']",['2082'],['1011'],"For centuries, the relationship between Britain and France has been marked by wars and rivalries, but also by mutual alliances. Both societies have a markedly different conception of Europe, but an intense commercial relationship that allowed them to work together in a common interest: the construction of the Channel Tunnel.

In 1987 Channel Tunnel, you get to put yourself in command of a team of builders from Britain or France to unite the two countries under the sea! In this competitive two-player game, you need to lead your team of workers, develop technology, and seek funding to bring the tunnel boring machine to the meeting point at the heart of this epic engineering feat. When the center of the tunnel length is reached, players earn points based on how far have they developed their technology tracks, which cards they have, and whether they haven't deviated with their machines too much.

When taking an action during the game, players play part of their tower of colored discs to perform it. This action won't be available for the rest of the round unless someone plays a taller tower (with more discs) on it. As soon as both players pass, return the discs to the bag, then start a new round.

"
3380,1,8,2019,15,8,7.47385,1.2549,"['66143', '5666', '51732']","['2999', '2039', '2081', '2055', '2819']",['1020'],"Trails of Tucana is a flip-and-write game from the creators of Avenue and Doodle City that is quick and easy to play, but has enough depth to entertain gamers.

Each player is given a map of the island Tucana, showing its villages and important sights. The positions of the villages are randomized for each player, so every game will provide a unique puzzle.

Each turn, one player flips over two terrain cards. Each player must draw — on their own map — a trail between two neighboring spaces of the shown terrains. Gradually, the trails will grow into a network of roads. Players score points by connecting matching harbors, and by connecting sights to harbors. Being the first to connect a pair of harbors provides bonus points.

To add depth to the game, there are varying distribution of the different terrain cards. Mountain cards are for instance rarer than desert cards, so it would be harder to build a trail through a mountain range or over water than through desert or forest. Players need to take this into account when planning their routes. And they should maximize the probability that they will be able to make use of any combination of terrain cards that may come up.

—description from designer

AWARDS AND HONORS:

2020 Norwegian Game of the Year WINNER
2020 Norwegian Game of the Year NOMINEE
2019 The Dice Tower SEAL OF EXCELLENCE

"
3381,2,4,2019,15,10,6.44143,0,[],['2686'],"['1032', '1046', '1047']","In Armenia in 1901, you lead a team of scientists on an international expedition. In the remote mountains you discover a new element in the volcanic rock and realize that the first team to report the discovery will gain the credit (and everlasting fame). The fastest way to communicate is by flags, so a race starts to build towers and keep your flag flying long enough and high enough to stake your claim. Of course the other teams have the same idea...

Hurlyburly is a physical dexterity game of building and defending your tower while trying to demolish your opponents' towers and steal their resources. Imagine Super Rhino (Rhino Hero) with catapults! On your turn, you can take one action:
  

     Build (increase the height of your tower or build defenses),
     Prepare (upgrade your catapult or gather ammunition), or
     Attack (launch rocks at opponents' towers to knock them down)


Whoever has a five-level tower with their flag on top at the start of their turn wins.

"
3382,2,6,2019,50,12,7.1453,1.6364,"['7479', '72224']","['2073', '2040', '2039', '2060', '2015']","['1039', '1024', '1040', '1030']","You open your eyes to discover the most horrible truth of a lifetime... It has just come to an end and you are a ghost, floating in the air! Terrified, you look at your own body. A group of strange individuals have gathered around your mortal remains, watching it closely with sparks of fascination in their eyes. They want to communicate with you to discover how your life ended. You need to talk to them and reveal the truth so the culprit can be judged!

Paranormal Detectives  is a deduction party game. One player takes the role of a Ghost. All other players work as Paranormal Detectives and need to discover how the victim died. Using paranormal abilities they will communicate with the Ghost, asking open questions about the details of the crime. The Ghost answers in a variety of ghostly ways - by arranging a hangman’s knot, playing chosen tarot cards, creating a word puzzle on a talking board, drawing by holding the hand of a detective and many more!

At the beginning of the game, the Ghost player receives a story card with a full description of the murder. Each card depicts all the details of the case. Each Detective receives asymmetrical, pre-constructed set of interaction cards, player investigation sheet, and a player screen.

On their turn, each Detective asks the Ghost any open question they want and plays a single interaction card. The card implies the way the Ghost may answer the question. There are 9 different interactions total, most of them giving information to all Detectives. Since Detectives may ask any open questions and interaction cards vary, the game allows for lots of creativity for both the Ghost and Paranormal Detectives.

Detectives may try, twice during the game, to guess what has actually happened to the victim stating who was the killer, where did it happen, what was the motive, how was it done and what was the murder weapon. Then the Ghost writes down secretly on this Detective’s investigation sheet how many of their answers are correct.

The game can end in two ways: 

     If a Detective gives all correct answers. In this case, they win, together with the Ghost player.
     If all Detectives run out of interaction cards. In this case, if no one has guessed everything correctly then, whoever guessed correctly the most information is the sole winner of the game!


"
3383,2,5,2009,90,15,6.6369,3.641,"['22783', '17740', '11515']","['2012', '2013', '2007', '2020', '2005', '2079', '2015']","['1021', '1070']","From the back of the box:

Venice, the 1400's. You are a young merchant trying to make your name in this legendary port of vibrant commerce. Trade in spices, silks, gems, iron, and grain can bring great wealth... if you can bend the market to your will. Buy goods as they enter the city docks and sell them to the tradesmen who need them. Increase your profits by buying shares of the shops that use the goods in which you trade. Gain gold and prestige by fulfilling the orders of the Guild Hall craftsmen.

But Venice is a city of fickle demands and mercurial politics. Spend your ducats wisely and look for help from powerful people such as the Guildmaster, the Harbormaster, the Tax Collector... or perhaps a Thief. Even the humble Gondolieri have powerful connections in Venice. In the end, the most important thing to remember is the simple rule of commerce... buy low and sell high! Only those with the most gold and the highest prestige can truly become... Masters of Venice!

"
3384,3,5,2019,150,14,7.26258,3.8438,"['59705', '41799']","['2839', '2664', '2072', '2676', '2040', '2900', '2011', '2007', '2002']","['1021', '1020', '1008']","In 1954, with an explosion over a hundred thousand times more powerful than even the wildest estimates, the Castle Bravo nuclear test obliterated the Bikini Atoll, and ruptured the Earth down to its mantle.

As water levels rose in the aftermath, the remnants of humanity fled their homes and took to the sea. World leadership came together to build a massive Flotilla, mankind’s last bastion of civilization.

Now, ten years after the disaster, the Flotilla is home to the very last of us.

Flotilla features two distinct and interwoven modes of gameplay, as you try to outpace your opponents in bringing prosperity to humanity’s new home. You begin the game as a “Sinkside” Fleet Commander, commissioned by world leaders to explore the new face of the ocean, scour the depths for resources, and rescue any survivors you come across. At any point in the game, you may choose to turn “Skyside,” by selling your skiffs, and leaving your seafaring life behind to now grow the Flotilla itself.

The choice of if or when to switch from a “Sinkside” explorer to a “Skyside” settler defines the very core experience of Flotilla. They represent two similar but distinct game experiences, utilizing the same game components, seamlessly intertwined among all players. If you switch, you’ll flip over all of your accumulated game components, watching your crew grow into new roles with new art for the same characters, while finding entirely new uses for your ocean tiles and resources, and beginning to trade with the “Sinkside” players as you go after new objectives. As players turn “Skyside,” different niches are filled, forever changing the game’s economy. Mastering this ebb and flow will be critical if you’re to shape the new face of humanity!

As a “Sinksider,” you will explore the ocean with your skiffs, pulling some of the 92 hexagon-shaped ocean tiles out of a bag, and arranging them to help you effectively collect resources, discover valuable artifacts from the sunken civilization, all while trying to avoid toxic radiation left from the disaster. You’ll dive for supplies, rolling a pool of custom dive dice that vary based on the depth level of your skiffs. You’ll also carefully manage your resources, trading them on the open market for the currency you can use to buy more skiffs and outposts, or stockpiling them for when you turn “Skyside.”

As a “Skysider,” you will use your resources to build an expansive network of watercraft and docks, using the “Skyside” of your ocean tiles. Your divers will also have new jobs as researchers, rolling custom, multicolor Research dice, to discover new technologies that allow the Flotilla to manage a growing population. You’ll also build Sonar stations, making life a little easier for the “Sinksiders” still out exploring the unknown, while earning quite a few points for yourself.

On both sides, you’ll also grow your relationships with the four different governing guilds, each giving you unique bonuses and more powerful crew. The players with the strongest relationships will also earn valuable points at the end of the game!

The components in Flotilla are unique, immersive, and interconnected. Your skiffs will be able to actually carry up to four resource barrels, and come in a unique shape for each player color. Artifact tokens slot into matching spaces in a double-layered hub board and art on the ocean tiles lines up to create a unique layout for your growing Flotilla each time you play.

In Flotilla, you’ll find significant strategic depth and variety, while giving players the freedom to tell their own story. Will you build the Flotilla by being the first to go Skyside, or stay Sinkside for the whole game, becoming the most powerful seafarer of them all?

"
3385,1,5,2012,300,0,7.71222,4,"['7559', '70588', '23433', '16886']","['2046', '2012', '2041', '2078', '2015']","['1089', '1015', '1084', '1042', '1036']","BIOS: Origins is an expansion for BIOS: Megafauna and Origins: How we became human, which combines both games to make something distinct from either.

From the publisher: ""Use the map to expand your Bios Megafauna game to cover the entire world (instead of just America).  Or use it to add luxuries (tobacco, silk, tourists, tea, diamonds, and much more) to your Origins game.  Or use it for a rollicking combined game, with flying and mole-like humans, able to domesticate new ""sushi"" aquaculture or ride killer whales into battle.""

"
3386,1,4,2019,150,12,7.62928,4.3191,['44079'],"['2987', '2900', '2060', '2884', '2082']","['1021', '1016']","We are called to be architects of the future, not its victims. – R. Buckminster Fuller—

What if the future is non-dystopian? No pandemic, zombies, or post-apocalyptic rubble? Imagine instead a future in which humanity explores the fringes of the achievable, in which scientists and technocrats rewrite the human condition by expanding into new spheres — the developing world, the cloud, and space.  Win by solving humanitarian problems, demolishing societal and technological barriers, and guiding human progress towards a future of your design.


"
3387,2,4,2019,25,10,5.65443,2,"['5607', '10642', '59705', '25436', '62428']","['2040', '2002']",['1050'],"The priests of an ancient city have agreed to honor their idols by building the Uxmal Pyramid. However, only one of them will be given the reputable title of High Priest. In order to become the most renowned priest, players must honor the Gods by praying to them and garnering their favor. Be careful, though, as their influence is unsteady and prone to change, and rivals won't hesitate to curse idols in order to hinder everyone's climb to power in Uxmal!

—description from the publisher

"
3388,2,5,2019,60,10,6.43407,1.7143,"['61999', '8374', '50563']","['2012', '2009', '2082']",['1002'],"You've opened a new board game café and want to earn as much money as you can — but others are doing the same thing, so you better figure out how to succeed better than them!

Board Game Cafe Frenzy is a tactical trick-taking game that consists of two phases, ""Preparing"" and ""Opening the Door"", with each phase lasting ten turns. In the ""Preparing"" phase, each player buys a card from the market each turn, and cards come in five types: board game, snack, clerk, store, and wi-fi. Each kind of card gives you different items that are important for managing your board game café.

During each turn of the ""Opening the Door"" phase, each player plays a card from their hand that they acquired during the first phase; players must play a different color than what's already been played, with higher numbers also being important. Hope that you prepared well! At the end of a turn, each player can use one action disk from their action bar to perform one specific action. After this phase ends, players undergo a final scoring, then add their coins to see who has the most money and has won the game.

Try to find the right balance between all the elements needed for a café!

—description from designer

"
